순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,,9791191043297,3830,833.6,174,여자,청소년(14~19세),부산
2,아몬드손원평 장편소설,손원평,창비,2017,,9788936434267,3810,813.7,142,여자,청소년(14~19세),부산
3,순례 주택 :유은실 소설 ,지은이: 유은실,비룡소,2021,,9788949123493,44800,813.7,139,여자,청소년(14~19세),부산
4,불편한 편의점 :김호연 장편소설 ,지은이: 김호연,나무옆의자,2021,,9791161571188,3810,813.7,135,여자,청소년(14~19세),부산
5,선량한 차별주의자 ,김지혜 지음,창비,2019,,9788936477196,3300,334,133,여자,청소년(14~19세),부산
6,우리가 빛의 속도로 갈 수 없다면 :김초엽 소설 ,지은이: 김초엽,허블,2019,,9791190090018,3810,813.7,128,여자,청소년(14~19세),부산
7,구의 증명 :최진영 소설 ,지은이: 최진영,은행나무,2015,,9788956608556,3810,813.7,123,여자,청소년(14~19세),부산
8,체리새우 :황영미 장편소설 ,지은이: 황영미,문학동네,2019,,9788954654753,3810,813.7,122,여자,청소년(14~19세),부산
9,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9788936434120,3810,813.62,114,여자,청소년(14~19세),부산
9,세계를 건너 너에게 갈게 :이꽃님 장편소설 ,글쓴이: 이꽃님,문학동네,2018,,9788954650212,3810,813.7,114,여자,청소년(14~19세),부산
11,독고솜에게 반하면 - 제10회 문학동네청소년문학상 대상 수상작,허진희 (지은이),문학동네,2020,,9788954670302,,813.7,110,여자,청소년(14~19세),부산
12,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756194,3830,833.6,101,여자,청소년(14~19세),부산
13,죽이고 싶은 아이 :이꽃님 장편소설 ,지은이: 이꽃님,우리학교,2021,,9791190337755,43810,813.7,100,여자,청소년(14~19세),부산
14,페인트 :이희영 장편소설 ,지은이: 이희영,창비,2019,,9788936456894,43810,813.7,98,여자,청소년(14~19세),부산
15,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2020,,9791165341909,3810,813.7,97,여자,청소년(14~19세),부산
16,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9788956609959,3810,813.7,96,여자,청소년(14~19세),부산
16,"칵테일, 러브, 좀비 ",지은이: 조예은,안전가옥,2020,,9791190174756,3810,813.7,96,여자,청소년(14~19세),부산
16,지구 끝의 온실 :김초엽 장편소설 ,지은이: 김초엽,Giant Books(자이언트북스),2021,,9791191824001,3810,813.7,96,여자,청소년(14~19세),부산
19,지구에서 한아뿐 :정세랑 장편소설 ,지은이: 정세랑,난다,2019,,9791188862290,3810,813.7,90,여자,청소년(14~19세),부산
20,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,,9788998274795,3830,833.6,89,여자,청소년(14~19세),부산
21,"오늘의 법정을 열겠습니다 :시민력을 키우는 허승 판사의 법 이야기, 세상 이야기 ",허승 지음,지학사,2020,,9791189799212,3360,360,87,여자,청소년(14~19세),부산
22,루팡의 딸 =Daughter of Lupin ,저자: 요코제키 다이 ;옮긴이: 최재호,Book Plaza(북플라자),2019,,9788998274412,3830,833.6,85,여자,청소년(14~19세),부산
23,귤의 맛 :조남주 장편소설 ,지은이: 조남주,문학동네,2020,,9788954671989,3810,813.7,84,여자,청소년(14~19세),부산
24,미적분으로 바라본 하루 :일상 속 어디에나 있는 수학 찾기 ,오스카 E. 페르난데스 지음 ;김수환 옮김,프리렉,2015,,9788965400912,93400,414.1,83,여자,청소년(14~19세),부산
25,채식주의자:한강 연작소설,한강,창비,2007,,9788936433598,3810,813.6,82,여자,청소년(14~19세),부산
26,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2021,2,9791165343729,3810,813.7,80,여자,청소년(14~19세),부산
27,이기적 유전자 ,리처드 도킨스 지음 ;이상임 옮김,을유문화사,2018,,9788932473901,3470,491.51,79,여자,청소년(14~19세),부산
27,침묵의 봄 ,지은이: 레이첼 카슨 ;옮긴이: 김은령,에코리브르,2011,,9788962630619,3300,539.9,79,여자,청소년(14~19세),부산
29,"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,2020,,9788954672214,3810,813.7,78,여자,청소년(14~19세),부산
29,아가미 :구병모 장편소설 ,지은이: 구병모,위즈덤하우스,2018,,9791162203392,3810,813.7,78,여자,청소년(14~19세),부산
31,프리즘 :손원평 장편소설 ,지은이: 손원평,은행나무,2020,,9791191071030,3810,813.7,75,여자,청소년(14~19세),부산
32,바깥은 여름 :김애란 소설 ,지은이: 김애란,문학동네,2017,,9788954646079,3810,813.7,74,여자,청소년(14~19세),부산
33,너는 기억 못하겠지만 :후지마루 장편소설 ,지은이: 후지마루 ;옮긴이: 김은모,Arte(북이십일 아르테),2019,,9788950978976,3830,833.6,73,여자,청소년(14~19세),부산
34,행운이 너에게 다가오는 중 :이꽃님 장편소설 ,지은이: 이꽃님,문학동네,2020,,9788954675314,3810,813.7,71,여자,청소년(14~19세),부산
