순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,4,9791164134847,77810,810,57,여자,유아(6~7세),광주
2,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,3,9791164134267,77810,810,46,여자,유아(6~7세),광주
3,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9788966350759,74830,833.6,45,여자,유아(6~7세),광주
4,빵 공장이 들썩들썩 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2015,,9791185564951,77830,833.6,44,여자,유아(6~7세),광주
5,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,1,9788937838750,74830,833.6,42,여자,유아(6~7세),광주
6,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9788966350278,74830,833.6,39,여자,유아(6~7세),광주
6,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,5,9791164135592,77810,810,39,여자,유아(6~7세),광주
8,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,2,9788937853470,74830,833.6,37,여자,유아(6~7세),광주
8,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9791160946673,77810,813.7,37,여자,유아(6~7세),광주
10,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,4,9788937848247,74830,833.6,36,여자,유아(6~7세),광주
10,지각대장 존 ,존 버닝햄 글·그림 ;박상희 옮김,비룡소,1999,6,9788949110073,77840,843,36,여자,유아(6~7세),광주
10,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9788993242706,77810,813.7,36,여자,유아(6~7세),광주
10,초밥이 빙글빙글 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2016,,9791158360245,77830,833.6,36,여자,유아(6~7세),광주
14,당근 유치원 ,지은이: 안녕달,창비,2020,,9788936455484,77810,813.7,35,여자,유아(6~7세),광주
14,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7,9791162339466,74830,833.6,35,여자,유아(6~7세),광주
14,(흔한남매) 안 흔한 일기,흔한남매 원작 ;조병주 그림,미래엔,2020,1,9791164134649,74810,816.7,35,여자,유아(6~7세),광주
14,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,2020,3,9791164137923,77400,400,35,여자,유아(6~7세),광주
18,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9788936446819,77810,813.7,34,여자,유아(6~7세),광주
18,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,6,9791164136261,77810,810,34,여자,유아(6~7세),광주
20,지하 100층짜리 집 ,글·그림: 이와이 도시오 ;옮긴이: 김숙,북뱅크,2011,,9788989863915,73830,833.6,33,여자,유아(6~7세),광주
20,추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건,트롤,아이세움,2017,5,9791162332542,74830,833.8,33,여자,유아(6~7세),광주
20,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,10,9791164137053,74830,833.6,33,여자,유아(6~7세),광주
20,산딸기 크림봉봉 ,에밀리 젠킨스 글 ;길상효 옮김,씨드북,2016,,9791185751917,77840,843,33,여자,유아(6~7세),광주
24,나는 자라요 ,김희경 글 ;염혜원 그림,창비,2016,,9788936454944,77810,104,32,여자,유아(6~7세),광주
24,눈물바다 ,서현 글·그림,사계절출판사,2009,,9788958284055,77810,813.6,32,여자,유아(6~7세),광주
24,호라이 ,글·그림: 서현,사계절출판사,2021,,9791160947328,77810,813.7,32,여자,유아(6~7세),광주
24,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,1,9791164131686,77810,810,32,여자,유아(6~7세),광주
24,아이스크림 걸음! ,박종진 씀 ;송선옥 그림,소원나무,2018,,9791186531778,74810,813.7,32,여자,유아(6~7세),광주
29,팥빙수의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2019,,9788901232232,74800,813.7,31,여자,유아(6~7세),광주
29,아주 무서운 날 ,탕무니우 글·그림 ;홍연숙 옮김,찰리북,2014,,9788994368269,77820,823.7,31,여자,유아(6~7세),광주
31,돼지책,앤서니 브라운 글·그림;허은미 옮김,웅진닷컴,2001,,9788901033518,74840,843,30,여자,유아(6~7세),광주
31,Go go 카카오 프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;그림: 김정한,북이십일,2018,13,9788950987008,74900,980.2,30,여자,유아(6~7세),광주
31,실수 왕 도시오 ,이와이 도시오 글·그림 ;김숙 옮김,북뱅크,2017,,9788966350643,77830,833.6,30,여자,유아(6~7세),광주
31,임금님과 호밀빵 ,파멜라 엘렌 글·그림 ;천미나 옮김,키다리,2010,,9788992365390,77840,843,30,여자,유아(6~7세),광주
31,"소피가 화나면, 정말 정말 화나면 ",몰리 뱅 글·그림 ;박수현 옮김,책읽는곰,2013,,9788993242935,77840,843,30,여자,유아(6~7세),광주
31,이유가 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2015,,9791156130727,77830,833.6,30,여자,유아(6~7세),광주
