순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9788936446819,77810,813.7,164,남자,영유아(0~5세),서울
2,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2021,,9788966351411,74830,833.6,137,남자,영유아(0~5세),서울
3,당근 유치원 ,지은이: 안녕달,창비,2020,,9788936455484,77810,813.7,135,남자,영유아(0~5세),서울
4,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9788964963678,77840,843,133,남자,영유아(0~5세),서울
5,고구마구마 ,지은이: 사이다,반달,2017,,9788956187372,77810,813.7,128,남자,영유아(0~5세),서울
6,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9788966350278,74830,833.6,115,남자,영유아(0~5세),서울
7,눈아이 :안녕달 그림책 ,지은이: 안녕달,창비,2021,,9788936455736,77810,813.7,110,남자,영유아(0~5세),서울
7,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9791160946673,77810,813.7,110,남자,영유아(0~5세),서울
9,지하 100층짜리 집 ,글·그림: 이와이 도시오 ;옮긴이: 김숙,북뱅크,2011,,9788989863915,73830,833.6,107,남자,영유아(0~5세),서울
10,빵이 되고 싶은 토끼 ,마루야마 나오 지음 ;고향옥 옮김,스푼북,2020,,9791165810184,77830,833.6,101,남자,영유아(0~5세),서울
11,팥빙수의 전설 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2019,,9788901232232,74800,813.7,97,남자,영유아(0~5세),서울
11,수상한 신호등 ,더 캐빈 컴퍼니 글·그림 ;송태욱 옮김,비룡소,2020,,9788949105239,74800,833.6,97,남자,영유아(0~5세),서울
13,추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건,트롤,아이세움,2017,5,9791162332542,74830,833.8,96,남자,영유아(0~5세),서울
14,할머니의 여름휴가,안녕달,창비,2016,,9788936454951,77810,813.8,95,남자,영유아(0~5세),서울
14,나는 개다 ,백희나,책읽는곰,2019,,9791158361365,77810,813.7,95,남자,영유아(0~5세),서울
16,감기 걸린 물고기 :박정섭 그림책 ,글·그림: 박정섭,사계절,2016,,9788958284482,77810,813.7,94,남자,영유아(0~5세),서울
17,이상한 손님 ,백희나,책읽는곰,2018,,9791158360801,77810,813.7,93,남자,영유아(0~5세),서울
18,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9788993242706,77810,813.7,92,남자,영유아(0~5세),서울
19,뭐든지 나라의 가나다 ,박지윤 쓰고 그림,보림(보림출판사),2020,,9788943313647,77810,813.7,91,남자,영유아(0~5세),서울
20,건전지 아빠 :전승배·강인숙 그림책 ,"지은이: 전승배,강인숙",창비,2021,,9788936455668,77810,813.7,90,남자,영유아(0~5세),서울
21,꽁꽁꽁 피자 ,윤정주 글·그림,책읽는곰,2020,,9791158361907,77810,813.7,89,남자,영유아(0~5세),서울
21,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7,9791162339466,74830,833.6,89,남자,영유아(0~5세),서울
23,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9788966350759,74830,833.6,87,남자,영유아(0~5세),서울
23,내 마음 ㅅㅅㅎ :김지영 그림책 ,글·그림: 김지영,사계절(사계절출판사),2021,,9791160947250,77810,813.7,87,남자,영유아(0~5세),서울
25,꽁꽁꽁 좀비 ,윤정주 글·그림,책읽는곰,2021,,9791158362478,77810,813.7,85,남자,영유아(0~5세),서울
26,100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2009,,9788989863786,73830,833.6,82,남자,영유아(0~5세),서울
