순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,행운이 너에게 다가오는 중 :이꽃님 장편소설 ,지은이: 이꽃님,문학동네,2020,,9788954675314,3810,813.7,106,여자,청소년(14~19세),울산
2,순례 주택 :유은실 소설 ,지은이: 유은실,비룡소,2021,,9788949123493,44800,813.7,91,여자,청소년(14~19세),울산
3,지구 끝의 온실 :김초엽 장편소설 ,지은이: 김초엽,Giant Books(자이언트북스),2021,,9791191824001,3810,813.7,87,여자,청소년(14~19세),울산
4,"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,2020,,9788954672214,3810,813.7,73,여자,청소년(14~19세),울산
5,체리새우 :황영미 장편소설 ,지은이: 황영미,문학동네,2019,,9788954654753,3810,813.7,71,여자,청소년(14~19세),울산
6,"오늘 밤, 세계에서 이 사랑이 사라진다 해도 ",이치조 미사키 지음 ;권영주 옮김,바이포엠,2021,,9791191043297,3830,833.6,62,여자,청소년(14~19세),울산
7,우리가 빛의 속도로 갈 수 없다면 :김초엽 소설 ,지은이: 김초엽,허블,2019,,9791190090018,3810,813.7,53,여자,청소년(14~19세),울산
8,구의 증명 :최진영 소설 ,지은이: 최진영,은행나무,2015,,9788956608556,3810,813.7,51,여자,청소년(14~19세),울산
9,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9788956609959,3810,813.7,49,여자,청소년(14~19세),울산
10,아몬드손원평 장편소설,손원평,창비,2017,,9788936434267,3810,813.7,42,여자,청소년(14~19세),울산
11,페인트 :이희영 장편소설 ,지은이: 이희영,창비,2019,,9788936456894,43810,813.7,41,여자,청소년(14~19세),울산
11,선량한 차별주의자 ,김지혜 지음,창비,2019,,9788936477196,3300,334,41,여자,청소년(14~19세),울산
11,세계를 건너 너에게 갈게 :이꽃님 장편소설 ,글쓴이: 이꽃님,문학동네,2018,,9788954650212,3810,813.7,41,여자,청소년(14~19세),울산
14,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9788936434120,3810,813.62,38,여자,청소년(14~19세),울산
15,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,,9788998274931,3840,843.6,37,여자,청소년(14~19세),울산
15,달러구트 꿈 백화점 :이미예 장편소설,지은이: 이미예,팩토리나인,2020,,9791165341909,3810,813.7,37,여자,청소년(14~19세),울산
17,나미야 잡화점의 기적 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2012,,9788972756194,3830,833.6,36,여자,청소년(14~19세),울산
18,쇼코의 미소 :최은영 소설 ,지은이: 최은영,문학동네,2016,,9788954641630,3810,813.7,34,여자,청소년(14~19세),울산
19,데미안 ,지은이: 헤르만 헤세 ;옮긴이: 전영애,민음사,2000,44,9788937460449,4850,853,32,여자,청소년(14~19세),울산
19,보통의 노을 :이희영 장편소설 ,지은이: 이희영,자음과모음,2021,,9788954445764,43810,813.7,32,여자,청소년(14~19세),울산
21,루팡의 딸 =Daughter of Lupin ,저자: 요코제키 다이 ;옮긴이: 최재호,Book Plaza(북플라자),2019,,9788998274412,3830,833.6,31,여자,청소년(14~19세),울산
21,죽이고 싶은 아이 :이꽃님 장편소설 ,지은이: 이꽃님,우리학교,2021,,9791190337755,43810,813.7,31,여자,청소년(14~19세),울산
23,시간을 파는 상점 :김선영 장편소설 ,지은이: 김선영,자음과모음,2012,,9788954427173,43810,813.7,30,여자,청소년(14~19세),울산
23,천 개의 파랑 :천선란 장편소설 ,지은이: 천선란,허블,2020,,9791190090261,3810,813.7,30,여자,청소년(14~19세),울산
25,"나는 간호사, 사람입니다 :단 한번의 실수도 허락하지 않는 삶을 사는 사람들의 이야기 ",김현아 지음,쌤앤파커스,2018,,9788965706137,3810,512.804,29,여자,청소년(14~19세),울산
25,돌이킬 수 없는 약속 :야쿠마루 가쿠 장편소설 ,저자: 야쿠마루 가쿠 ;옮긴이: 김성미,Book plaza(북플라자),2017,,9788998274795,3830,833.6,29,여자,청소년(14~19세),울산
27,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9788936433697,3810,813.7,28,여자,청소년(14~19세),울산
27,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9788956604992,3810,813.7,28,여자,청소년(14~19세),울산
