순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9788989863922,73830,833.6,34,남자,영유아(0~5세),대전
2,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,7,9788993242706,77810,813.7,25,남자,영유아(0~5세),대전
3,알사탕 ,백희나,책읽는곰,2017,39,9791158360375,77810,813.7,21,남자,영유아(0~5세),대전
4,할머니의 여름휴가,안녕달,창비,2016,,9788936454951,77810,813.8,18,남자,영유아(0~5세),대전
5,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9788936446819,77810,813.7,17,남자,영유아(0~5세),대전
5,슈퍼 토끼 :유설화 그림책 ,유설화 글·그림,책읽는곰,2020,68,9791158361839,77810,813.7,17,남자,영유아(0~5세),대전
7,고구마구마 ,지은이: 사이다,반달,2017,,9788956187372,77810,813.7,16,남자,영유아(0~5세),대전
8,길 ,글·그림: 국은,시공사,2022,,9788952786678,77840,813.7,15,남자,영유아(0~5세),대전
8,고구마유 ,지은이: 사이다,반달,2021,,9788956181196,77810,813.7,15,남자,영유아(0~5세),대전
8,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9788964963678,77840,843,15,남자,영유아(0~5세),대전
8,(안녕과 질서를 지켜주는) 세상 모든 경찰차 ,안명철 글,주니어골든벨,2019,8,9791158063900,77550,550,15,남자,영유아(0~5세),대전
8,빵이 되고 싶은 토끼 ,마루야마 나오 지음 ;고향옥 옮김,스푼북,2020,,9791165810184,77830,833.6,15,남자,영유아(0~5세),대전
13,당근 유치원 ,지은이: 안녕달,창비,2020,,9788936455484,77810,813.7,14,남자,영유아(0~5세),대전
13,감기 걸린 물고기 :박정섭 그림책 ,글·그림: 박정섭,사계절,2016,,9788958284482,77810,813.7,14,남자,영유아(0~5세),대전
13,나는 개다 ,백희나,책읽는곰,2019,56,9791158361365,77810,813.7,14,남자,영유아(0~5세),대전
13,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9791160946673,77810,813.7,14,남자,영유아(0~5세),대전
13,무궁화꽃이 피었습니다 ,글: 천미진 ;그림: 강은옥,키즈엠,2019,,9791164630295,74810,813.7,14,남자,영유아(0~5세),대전
18,1부터 100까지 숫자책 :숫자를 익히며 100가지 물건 찾기 ,"글: 어맨다 우드,옮김: 최용석",풀과바람,2020,,9788983898326,77410,410,13,남자,영유아(0~5세),대전
18,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830,833.6,13,남자,영유아(0~5세),대전
18,(우리가 꼭 알아야 할) 세상 모든 중장비 ,탈것발전소 지음,주니어골든벨,2019,1,9791158064006,77550,550,13,남자,영유아(0~5세),대전
18,오싹오싹 도깨비 숲 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2019,40,9791158361440,77830,833.6,13,남자,영유아(0~5세),대전
18,코딱지 할아버지 ,신순재 글 ;이명애 그림,책읽는곰,2019,63,9791158361587,77810,813.7,13,남자,영유아(0~5세),대전
18,(요리조리 열어 보는) 자동차 ,롭 로이드 존스 글 ;스테파노 토그네티 그림,Usborne Korea,[201,,9791186872321,74370,556,13,남자,영유아(0~5세),대전
24,사계절 목욕탕 ,글·그림: 김효정,웅진주니어,2021,73,9788901250205,74810,813.7,12,남자,영유아(0~5세),대전
24,개구리가 된 티티,이정은 글;백정석 그림,,2016,23,9788927187134,74810,808.9,12,남자,영유아(0~5세),대전
24,수영장 가는 날 =염혜원 그림책 /Saturday is swimming day ,글·그림: 염혜원,창비,2018,,9788936455286,77840,813.7,12,남자,영유아(0~5세),대전
24,한그릇 :변정원 그림책 ,지은이: 변정원,보림출판사,2019,,9788943312459,77810,813.7,12,남자,영유아(0~5세),대전
24,수박 ,김영진 글·그림,길벗어린이,2021,14,9788955826197,74810,813.7,12,남자,영유아(0~5세),대전
24,엉덩이 탐정 :뿡뿡 사라진 도시락 수수께끼! ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2018,4,9788959762323,77830,833.6,12,남자,영유아(0~5세),대전
24,엄마가 화났다 ,최숙희 글·그림,책읽는곰,2011,3,9788993242447,77810,813.7,12,남자,영유아(0~5세),대전
24,이상한 손님 ,백희나,책읽는곰,2018,47,9791158360801,77810,813.7,12,남자,영유아(0~5세),대전
24,"아빠 자판기 :아빠, 사랑, 딸, 놀이 ",글·그림: 조경희,노란돼지,2021,,9791159952050,77810,813.7,12,남자,영유아(0~5세),대전
24,(요리조리 열어 보는) 집 짓는 기계들 ,롭 로이드 존스 글 ;스테파노 토그네티 그림,Usborne Korea,[201,,9791186872901,74370,550,12,남자,영유아(0~5세),대전
34,(그리며 배우는) 동물의 세계 :스텐실북,로렌스 클레이 메를 그림,,2017,,9788809264182,,490,11,남자,영유아(0~5세),대전
34,어서 타세요 ,글·그림: 다무라 시게루 ;옮김: 강방화,웅진씽크빅,2020,205,9788901239781,74800,833.6,11,남자,영유아(0~5세),대전
34,"엄마, 이제 그만!",박혜숙 글;이동희 그림,,2016,7,9788927186984,74810,808.9,11,남자,영유아(0~5세),대전
34,행복한 여섯 살,황혜경 글;정미예 그림,,2016,14,9788927187059,74810,808.9,11,남자,영유아(0~5세),대전
34,구름빵 : 엄마의 립스틱,GIMC|DPS,한솔수북,2011,1,9788953581180,74800,813.8,11,남자,영유아(0~5세),대전
34,구름빵 동생이랑 안 놀아 ,"글·그림: GIMC,김향수",한솔교육,2013,14,9788953588271,74800,813.7,11,남자,영유아(0~5세),대전
34,(우리가 꼭 알아야 할) 세상 모든 자동차 ,탈것발전소 지음,주니어골든벨,2019,2,9791158064013,77550,550,11,남자,영유아(0~5세),대전
34,(안전과 생명을 지켜주는) 세상 모든 소방차 ,안명철 글,주니어골든벨,2020,11,9791158064099,77550,550,11,남자,영유아(0~5세),대전
34,냠냠 빙수 ,윤정주 글·그림,책읽는곰,2017,41,9791158360474,77810,813.7,11,남자,영유아(0~5세),대전
34,달 샤베트 ,지은이: 백희나,책읽는곰,2014,19,9791185564074,77810,813.7,11,남자,영유아(0~5세),대전
34,(로보카 폴리) 화난다고 말해요! ,원작: 로이비쥬얼,로이비쥬얼,2020,7,9791186201961,74810,190,11,남자,영유아(0~5세),대전
34,달려요 탈것 여행 ,글: 루스 마틴 ;옮긴이: 박여진,애플트리태일즈,2020,,9791187743712,74400,550,11,남자,영유아(0~5세),대전
34,커다란 공룡들이 사는 큰 공룡 책 ,"크리스티나 반피,김지연 옮김",꿈터,2019,63,9791188240418,77880,457,11,남자,영유아(0~5세),대전
34,할머니의 용궁 여행 ,권민조 글·그림,천개의바람,2020,91,9791190077439,77810,813.7,11,남자,영유아(0~5세),대전
34,인공지능 산타 로봇 ,글·그림: 김호남,센트럴라이즈드,2016,5,9791195342051,77810,813.7,11,남자,영유아(0~5세),대전
49,(내가 말하는 세계 인사)안녕 헬로우 니하오,애플비 편집부,,2015,,9788809254701,,375.1,10,남자,영유아(0~5세),대전
49,윌리의 신기한 모험 ,글·그림: 앤서니 브라운 ;옮김: 서애경,웅진씽크빅,2014,145,9788901163543,74800,843,10,남자,영유아(0~5세),대전
49,(첫눈을 기다리는) 코딱지 코지 ,허정윤 지음,알에이치코리아,2018,8,9788925565125,77810,813.7,10,남자,영유아(0~5세),대전
49,사실은 내가 그랬어,강은경 글;임광희 그림,,2016,24,9788927187158,74810,808.9,10,남자,영유아(0~5세),대전
49,끝까지 들어 줘!,정재은 글;정문주 그림,,2016,36,9788927187271,74810,808.9,10,남자,영유아(0~5세),대전
49,으르렁 이발소 :염혜원 그림책 ,글·그림: 염혜원,창비,2020,,9788936447793,77840,813.7,10,남자,영유아(0~5세),대전
49,"탈것들아, 고마워! ",글·그림: 김현,스콜라,2017,,9788962478334,,375.1,10,남자,영유아(0~5세),대전
49,크롱의 소원,아이코닉스 출판팀,아이코닉스,2018,,9788964133132,73810,375.1,10,남자,영유아(0~5세),대전
49,수박씨를 삼켰어! ,그렉 피졸리 글·그림 ;김경연 옮김,토토북,2014,,9788964961919,77840,843,10,남자,영유아(0~5세),대전
49,봄봄 딸기 ,글·그림: 김지안,JEI 재능교육,2019,,9788974990459,,813.7,10,남자,영유아(0~5세),대전
49,감귤 기차 ,김지안 글·그림,JEI(재능교육),2016,,9788974999988,77810,813.7,10,남자,영유아(0~5세),대전
49,똥이 안 나와! ,스테파니 블레이크 글·그림 ;김영신 옮김,한울림어린이,2012,7,9788991871946,77860,863,10,남자,영유아(0~5세),대전
49,트럭의 모든 것 :자동차 퀴즈왕 ,"데보라 뮤렐,김재휘 옮김",주니어골든벨,2019,5,9791158064044,77550,550,10,남자,영유아(0~5세),대전
49,악몽 도둑 ,윤정주 글·그림,책읽는곰,2019,61,9791158361495,77810,813.7,10,남자,영유아(0~5세),대전
49,우리가 사는 지구의 비밀 :지구 숨은 그림 찾기 ,글: 캐런 브라운 ;옮김: 김현희,이퍼블릭,2017,,9791160572452,,450,10,남자,영유아(0~5세),대전
49,메리 :안녕달 그림책 ,글·그림: 안녕달,사계절,2017,,9791160943061,77810,813.7,10,남자,영유아(0~5세),대전
49,나오니까 좋다 :김중석 그림책 ,글·그림: 김중석,사계절,2018,,9791160943627,77810,813.7,10,남자,영유아(0~5세),대전
49,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,6,9791162335123,74830,833.6,10,남자,영유아(0~5세),대전
