순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,성별,연령,지역
1,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,9,9791164134090,74830,833.6,250,남자,유아(6~7세),서울
2,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,7,9791162339466,74830,833.6,246,남자,유아(6~7세),서울
3,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,3,9788937889714,74830,833.6,242,남자,유아(6~7세),서울
4,추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건,트롤,아이세움,2017,5,9791162332542,74830,833.8,241,남자,유아(6~7세),서울
5,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,4,9788937848247,74830,833.6,229,남자,유아(6~7세),서울
6,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,8,9791164131914,74830,833.6,223,남자,유아(6~7세),서울
7,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,10,9791164137053,74830,833.6,213,남자,유아(6~7세),서울
8,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,6,9791162335123,74830,833.6,212,남자,유아(6~7세),서울
9,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,1,9788937838750,74830,833.6,207,남자,유아(6~7세),서울
9,숲속 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2021,,9788966351411,74830,833.6,207,남자,유아(6~7세),서울
11,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016,2,9788937853470,74830,833.6,198,남자,유아(6~7세),서울
12,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9788936446819,77810,813.7,187,남자,유아(6~7세),서울
13,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830,833.6,159,남자,유아(6~7세),서울
14,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9788966350278,74830,833.6,155,남자,유아(6~7세),서울
14,"아빠 자판기 :아빠, 사랑, 딸, 놀이 ",글·그림: 조경희,노란돼지,2021,,9791159952050,77810,813.7,155,남자,유아(6~7세),서울
16,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9788964963678,77840,843,153,남자,유아(6~7세),서울
16,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019,1,9791164131686,77810,810,153,남자,유아(6~7세),서울
18,고구마구마 ,지은이: 사이다,반달,2017,,9788956187372,77810,813.7,149,남자,유아(6~7세),서울
18,엄마 자판기 ,글·그림: 조경희,노란돼지,2019,,9791159950681,77810,813.7,149,남자,유아(6~7세),서울
18,이파라파냐무냐무 :이지은 그림책 ,글·그림: 이지은,사계절(사계절출판사),2020,,9791160946673,77810,813.7,149,남자,유아(6~7세),서울
21,감기 걸린 물고기 :박정섭 그림책 ,글·그림: 박정섭,사계절,2016,,9788958284482,77810,813.7,147,남자,유아(6~7세),서울
